"ID","Population","Individual","State","Locality","Latitude","Longitude","Ecoregion","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","alt","Copia_mean","Gypsy_mean","Harbinger_mean","Helitron_mean","L1_mean","MSAT_mean","MuDR_mean","RTE_mean","SAT_mean","SINE2.tRNA_mean","hAT_mean","unclassified_mean","Copia_sd","Gypsy_sd","Harbinger_sd","Helitron_sd","L1_sd","MSAT_sd","MuDR_sd","RTE_sd","SAT_sd","SINE2.tRNA_sd","hAT_sd","unclassified_sd","X1_0_water","X1_1_soc","X1_2_ph","X1_3_bdens","X2_0_temp","X2_1_precip","X2_2_gfsad","gfsad_check","water","ag","Notes"
"JG_CO_055_G","p_055","G","TN","Portland",36.589954,-86.518198,8.3,137,123,34,8358,311,-46,357,137,198,241,24,1303,134,78,15,375,260,312,330,249,0.109447348078591,0.546052634750728,0.0190201884611736,0.00313459818668241,0.00520889563150507,4.67247089629679e-05,0.00727086457739239,9.19977478072193e-05,0.00105019898212199,0.000176550972225931,0.00619580176597141,0.0333188291823041,0.00313200585952179,0.0102999786262786,0.00140515016965495,0.000367701918092506,0.000685697115795859,2.69975583051714e-05,0.000652746588470493,4.47796383067731e-05,0.000157467880485135,7.61241009062426e-05,0.000423769838245727,0.00181907975524466,23.02397559,1.685193258,59.98060157,156.3424876,21.76764821,107.7658021,3,5,"rain","NOAG",""
"JG_CO_055_H","p_055","H","TN","Portland",36.589954,-86.518198,8.3,137,123,34,8358,311,-46,357,137,198,241,24,1303,134,78,15,375,260,312,330,249,0.106030753105606,0.508686010464301,0.0163531465058242,0.00274661361358333,0.00499475119683526,4.92176632249257e-05,0.00697396939606547,0.000106449270803865,0.00136349855327022,0.00017409288636098,0.00560534763053014,0.0339975556920302,0.00348538980730938,0.012768609111667,0.000695070559781452,0.000331503922120868,0.000470137200950215,2.53254594021677e-05,0.000708497538059102,5.58743813912116e-05,0.000200516714623461,7.00894419246894e-05,0.000485467571546624,0.00161467362252419,23.02397559,1.685193258,59.98060157,156.3424876,21.76764821,107.7658021,3,5,"rain","NOAG",""
"JG_CO_055_I","p_055","I","TN","Portland",36.589954,-86.518198,8.3,137,123,34,8358,311,-46,357,137,198,241,24,1303,134,78,15,375,260,312,330,249,0.100523447804986,0.514801893706475,0.0168460243669528,0.00277630742617526,0.00474097699550324,4.99413187047182e-05,0.00670664639762835,8.42167696848139e-05,0.00164106724061184,0.000182410177257232,0.00527727837130111,0.0336061272022488,0.0023782643878622,0.00644502821073764,0.000629984910928866,0.000347743841497028,0.000432440320845421,2.87061586264392e-05,0.000449420742631837,4.60187488803287e-05,0.000227295262550998,6.18982613155279e-05,0.00041616474250391,0.00152506997337492,23.02397559,1.685193258,59.98060157,156.3424876,21.76764821,107.7658021,3,5,"rain","NOAG",""
"JG_CO_055_K","p_055","K","TN","Portland",36.589954,-86.518198,8.3,137,123,34,8358,311,-46,357,137,198,241,24,1303,134,78,15,375,260,312,330,249,0.118822789293199,0.547344543689015,0.0133449531460747,0.00273081385719365,0.0047434593714869,4.31946319366254e-05,0.0067157219765067,9.56318379913479e-05,0.00137402822400954,0.000174629259190745,0.00501346902513686,0.0409021244758071,0.00193055084723595,0.00480054531581244,0.000737354574182267,0.000335042597590872,0.000506520390698277,2.57660921495114e-05,0.000475342776178392,4.57609105528332e-05,0.000226560023668341,9.2393278848238e-05,0.000461847177798938,0.00154198953113631,23.02397559,1.685193258,59.98060157,156.3424876,21.76764821,107.7658021,3,5,"rain","NOAG",""
"JG_CO_059_A","p_059","A","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0854950884583468,0.478794152791154,0.0181717662074111,0.00290437539582036,0.00464753245108698,5.33385493402489e-05,0.00648405909450255,9.36295184841368e-05,0.00171964732278299,0.000157201476916225,0.00525507427084407,0.031187607883971,0.00238295644609387,0.0125665438361763,0.00104125856662967,0.00025500183328254,0.000392554218551462,2.62518896741957e-05,0.000458686959124772,4.53409894947483e-05,0.000270771260575013,7.02293770550242e-05,0.000353172565322354,0.00184697725151011,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_B","p_059","B","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.101195043912237,0.517446334593783,0.0164350346505819,0.00264214915530079,0.00473731440694377,5.45416589297553e-05,0.00631236532129963,9.00800286573657e-05,0.00148880847469145,0.000148350614947303,0.00541240887340783,0.0332185725345177,0.00327089090632307,0.0110122215418661,0.000828497955440395,0.00029734052499287,0.00047116194873391,3.39381260692913e-05,0.000512262121294773,5.25581686222442e-05,0.00023899369473561,7.57241961021696e-05,0.000416457989208851,0.00187378110549578,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_C","p_059","C","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.105061501817614,0.528245539301064,0.0182201003138896,0.00286168605320063,0.00493568129294734,5.12497664998821e-05,0.00698129329408339,0.000106639512346642,0.00164283486861633,0.000189917746449607,0.0059340473862291,0.0330192714019578,0.00187686997099619,0.00386133194598201,0.000814494242476424,0.000350355915454463,0.000475852030313533,3.70996675582789e-05,0.000578016483703046,5.17055790770944e-05,0.000279210864049527,7.81266774242623e-05,0.000576528477855798,0.00200788945820865,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_D","p_059","D","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.101318726408795,0.510120697432613,0.0155506461980247,0.002666641108071,0.00462029153334359,6.25032843828465e-05,0.00640831104070281,9.97176327984153e-05,0.0015340116712371,0.000169604149856274,0.00511540476098978,0.0325288347677256,0.0027136582773731,0.0057316049994456,0.00093641690585621,0.000425376576596751,0.000403588282224604,3.96827369977436e-05,0.000519674913549503,5.68209944215466e-05,0.000220104420898767,7.80548247954281e-05,0.000487875768818385,0.00202016378013181,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_E","p_059","E","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0987196494276608,0.502482892433169,0.0164622545405614,0.00260167404295086,0.00467619192675157,5.53244847133257e-05,0.00656005954104026,7.60408319031273e-05,0.00164189709393893,0.000167987586193658,0.00526879730833642,0.0337190282951398,0.00582755909693881,0.0259164348487601,0.00117687055006306,0.000269212521824444,0.000691432045983741,2.97588027304557e-05,0.000559189097234626,5.31334848195539e-05,0.000202869225973876,8.52021512074272e-05,0.000511443808374796,0.00251575425981015,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_F","p_059","F","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0952661507508711,0.501923333455483,0.0177608637124013,0.0026379670846406,0.00447750500176012,4.68773312432097e-05,0.00667622072329683,8.64114116658613e-05,0.00198419254108598,0.000154156425998012,0.00546425747318756,0.0317104173688961,0.00187136208295374,0.00492095729809163,0.000745467724058368,0.000252391831813743,0.000414508576765371,2.6908624844323e-05,0.000498994775133318,4.98286402489067e-05,0.000259440162774303,7.54785970140062e-05,0.000457157425498703,0.00152870446021986,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_G","p_059","G","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0974563388174843,0.508218970728124,0.0172382296710264,0.00259725168153926,0.00458974304676467,4.49120045608004e-05,0.00619502200968166,8.96304709447861e-05,0.00167921409447556,0.000173197808436561,0.00522485670849293,0.0342830258000801,0.0016241384273625,0.00371218500700763,0.000737987851965279,0.000298496464202659,0.000436340723534888,2.74714222803028e-05,0.000484727203727161,5.12859630801837e-05,0.000260308168114714,6.72156001383451e-05,0.000375213755502487,0.00160869210869494,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_H","p_059","H","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0858916767686877,0.479274657038132,0.0187340278117905,0.002642199073849,0.004488650361934,6.0489998258825e-05,0.00645861111747562,7.51089383500542e-05,0.00191459689706448,0.000157821653095747,0.00533244105786471,0.0321145423613529,0.0030493781821609,0.0153542502649858,0.000864959217681161,0.000298103293447037,0.000394587090366527,3.23726794337912e-05,0.000430256167315245,4.18035930366303e-05,0.000263352140057701,6.37685094665531e-05,0.000516465711443169,0.00203090115917128,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_I","p_059","I","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0973364561594755,0.50555914103048,0.0162296240004153,0.00263386580724777,0.00464281930470542,6.37302053154936e-05,0.00618130199000473,0.00010122979026786,0.00147149016118618,0.000152831270529241,0.00526289434794338,0.033950267881319,0.00378189845435831,0.015581625746789,0.000995490510484628,0.000312221272996516,0.000647839780688636,3.2102521076884e-05,0.000521763984980804,8.111903399959e-05,0.000224667158051895,7.68876018696949e-05,0.000474002021681445,0.00141355364095623,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_J","p_059","J","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0974333272002726,0.497075058124793,0.0139873067642284,0.00256053640384941,0.00421459861229495,5.77964081612761e-05,0.00625558119652474,8.37572330109816e-05,0.00119237163793924,0.000145945415910399,0.00467883009202506,0.0339790992254387,0.0026658861328378,0.00721924370654157,0.000843264346927486,0.00026473901770041,0.000396052001440299,3.00058423241262e-05,0.000414487160498554,4.56114399487876e-05,0.000214651865348704,7.31139892242204e-05,0.000409611183789979,0.00159803089792595,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_K","p_059","K","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.086372713394683,0.478576607377907,0.0196613125349782,0.00276985508627952,0.00462876325493213,5.56096901033565e-05,0.00680654743071617,8.59784885831974e-05,0.00184603505419471,0.000188375661798373,0.00574505213357992,0.030427393910518,0.0022089872254516,0.00431085913225236,0.000789491701213434,0.000285567640361635,0.000399269636610047,2.38824418263281e-05,0.000505620239866769,6.0900275500215e-05,0.000221753555370313,6.17765458357473e-05,0.000363895789162897,0.00133107150284415,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_059_L","p_059","L","FL","Hosford",30.387945,-84.67161,8.3,196,129,45,5985,329,43,286,269,160,269,116,1487,193,78,27,508,263,508,343,25,0.0962831527254021,0.477369387254132,0.0133888742840004,0.00241448594026582,0.0041821793672945,5.49934776610319e-05,0.00597500637742126,8.48894502233867e-05,0.00120148173747692,0.000145313145705548,0.00438633818297989,0.0322462537716403,0.00242997721748978,0.00847527521366416,0.000621947787322387,0.00036839202353288,0.000307398787843318,2.52768196879699e-05,0.000487615339352687,3.60040802223463e-05,0.000206720425837178,7.64251284354503e-05,0.000380014053707677,0.00143760478747114,20.07923497,2.90234192,48.90382514,146.2209212,23.336742,113.3698087,0,0,"rain","NOAG",""
"JG_CO_064_A","p_064","A","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.102524243068474,0.495907316431912,0.0163182381193009,0.00263661894543979,0.00494389788338111,5.68018117190723e-05,0.00628824096338201,0.0001037900800402,0.0013355561225091,0.000165981704969985,0.00517640763466,0.0320269546342693,0.00204748090004627,0.00443592188692323,0.000728472565022268,0.000288871379825986,0.000427049307040541,3.47414045688499e-05,0.000442117913914321,5.12536714785111e-05,0.000228486503369007,7.37392045479835e-05,0.000414200045803759,0.00124878953240211,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_B","p_064","B","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.0895615229929068,0.478792864292474,0.020480134760779,0.00313871117171537,0.00469123792982086,5.3961178666689e-05,0.00674238510029154,8.29810796534941e-05,0.00117189774180573,0.000187947064108539,0.0058516390371925,0.0298332093032128,0.00463650267995943,0.0129293497504106,0.000921235910804925,0.000438801274338937,0.000373568304266447,4.14461913648924e-05,0.000672659042219669,3.76730197119143e-05,0.000190770320411761,8.38178448196373e-05,0.000529591831762243,0.00156262212098257,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_C","p_064","C","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.103296291375955,0.481492571216354,0.0166581815508273,0.00287692204027028,0.00491616274785687,6.03745908726922e-05,0.00670891147448385,9.06331935821606e-05,0.00106267795368587,0.000181272013076544,0.0054898567433438,0.0311456606675738,0.00219204291207506,0.00609321972895621,0.000789778629061461,0.000374617199532405,0.000491937235767391,3.21076568629305e-05,0.000541367421890522,4.48604119648012e-05,0.000152338508760584,8.87588548129638e-05,0.000373482334079407,0.00178034002087576,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_D","p_064","D","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.0935114719270623,0.455933290931555,0.022998676572568,0.00337197341521742,0.00518529152898071,4.78565502833291e-05,0.00749437553654901,9.53244107485099e-05,0.00126154298151323,0.000213427614067377,0.00669181530782231,0.0268381154046859,0.00334212206699951,0.0123994878024901,0.00126643362275038,0.000396044203832484,0.000457912856147036,2.62973969549256e-05,0.00055502534866658,5.11377387383019e-05,0.000205106970123747,7.66296611907019e-05,0.000671249421887841,0.00166834276797525,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_E","p_064","E","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.100161608518416,0.488771533620119,0.0165950660052785,0.00268568783053543,0.00464562174844062,5.20079864729619e-05,0.00635173120174372,7.73187929159256e-05,0.00103685612051689,0.000165488998186722,0.00546322006761051,0.0294647195802781,0.0020842543759233,0.00645778056209187,0.000756696741879109,0.000278384738810929,0.0003618207041911,2.57146053721628e-05,0.000450310883574452,4.59703840679958e-05,0.000191126122391688,7.22708410363034e-05,0.000431348785421594,0.00205931041199866,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_F","p_064","F","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.104164108702264,0.507057555134304,0.0174174797236221,0.0028200968065924,0.00480888754810386,5.18521609136667e-05,0.00675464136882227,8.77974470690107e-05,0.00181943198813228,0.000171343287167774,0.00563727996471216,0.0336691425965763,0.00203223595135989,0.00488624924977318,0.000742959377763866,0.000327714023319036,0.000402167885009294,3.10858211057185e-05,0.000528261220738847,5.56500667789442e-05,0.000231450874328747,7.89057589338854e-05,0.000460398486503888,0.00144620822300931,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_G","p_064","G","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.103723125778569,0.494110196670732,0.0166600873232781,0.00286059398179862,0.00483044147936108,6.73317488738426e-05,0.00665336704075893,0.000103104330314038,0.00193004732008414,0.000170782208117513,0.00541178753813623,0.0313457568847087,0.00180672394403721,0.00547607813836445,0.000733932835439059,0.000381062962293635,0.000486131223244072,3.21695282182083e-05,0.000610813303630451,5.49665366650191e-05,0.000228502770076393,7.6622514428881e-05,0.000411158160534296,0.00190488079891653,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_H","p_064","H","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.105428159277847,0.504157527515889,0.0175113524161761,0.00276893129296169,0.00512551019764887,5.51637949900816e-05,0.00665018529650075,7.46507270631646e-05,0.00172950317974565,0.000187622239504898,0.0055537403405398,0.032650608570132,0.00255848211311283,0.00663236852673581,0.000855280388927606,0.00034338994106937,0.00044935060009076,3.56773927404084e-05,0.000495121564191823,4.34056053571839e-05,0.000227081281974443,9.80532210091608e-05,0.000419219229660059,0.00155875448127408,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
"JG_CO_064_I","p_064","I","GA","Columbus",32.56522685,-84.86585333,8.3,176,131,41,6916,329,14,315,100,181,263,85,1241,139,58,21,371,224,321,353,154,0.109218326515325,0.514586047172723,0.0174185920436683,0.00286054482187295,0.00523710647499685,6.95963990919969e-05,0.00716885434335045,0.000103032508804392,0.00113152347857227,0.000187439956986975,0.00561557844868295,0.0342199381294678,0.00249375925172049,0.00931225446358979,0.0008930595636862,0.000309119613762834,0.000485316965360569,3.99545905577387e-05,0.000601863235455929,5.24312292664946e-05,0.000193414406698461,8.37748891339901e-05,0.000444940927587293,0.00147391099008953,18.42972623,1.974376573,54.41424541,155.1140853,23.16653321,101.7263403,0,3,"rain","AG","No irrigation information, likely rainfed"
